company_name,cin,sector,cohort,financial_year,engine_probability,engine_score_0_100,engine_risk_band,audit_probability,audit_score_0_100,audit_risk_band,engine_audit_gap,model_alignment,rule_flag_count,critical_rule_count,decision_bucket,overall_risk_percentile,sector_risk_percentile,sector_year_risk_percentile,imputed_feature_fraction,top_reasons,rule_flags_triggered,support_summary,engine_model_name,audit_model_name,engine_model_version,audit_model_version,engine_threshold,audit_threshold,engine_class,audit_class,engine_rank_overall
Grasim Industries Limited,L17124MP1947PLC000410,Textiles,non_defaulter,2015,0.33114987944800794,33.11,Medium,0.31042680484567764,31.04,Medium,0.020723074602330305,agree,0,0,monitor,34.67,29.63,42.86,0.0,,,ML probability 0.331 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,197
Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,non_defaulter,2017,0.330919400685388,33.09,Medium,0.37752193695492076,37.75,Medium,0.04660253626953276,agree,0,0,monitor,34.0,53.85,60.0,0.0,,,ML probability 0.331 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,199
Timken India Limited,L29130KA1996PLC048230,Engineering / Manufacturing,non_defaulter,2016,0.33074327570189915,33.07,Medium,0.37076702860853394,37.08,Medium,0.04002375290663479,agree,1,0,monitor,33.33,48.72,66.67,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.331 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,201
Thermax Limited,L29299PN1980PLC022787,Engineering / Manufacturing,non_defaulter,2015,0.3304221455940248,33.04,Medium,0.35821167840020773,35.82,Medium,0.02778953280618296,agree,1,0,monitor,32.33,46.15,60.0,0.0,Revenue trend over the available years is negative.,declining_revenue_trend,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,204
Raymond Limited,L17117MH1925PLC001208,Textiles,non_defaulter,2016,0.33040155348916683,33.04,Medium,0.32884480836741464,32.88,Medium,0.00155674512175219,agree,1,0,monitor,32.0,25.93,28.57,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,205
Raymond Limited,L17117MH1925PLC001208,Textiles,non_defaulter,2015,0.33034547276642845,33.03,Medium,0.32405571170278924,32.41,Medium,0.00628976106363921,agree,1,0,monitor,31.67,22.22,28.57,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,206
Indian Hotels Company Limited,L74999MH1902PLC000183,Travel / Hospitality,non_defaulter,2016,0.3302820954929092,33.03,Medium,0.3136032924770905,31.36,Medium,0.0166788030158187,agree,1,1,monitor,31.33,16.67,50.0,0.0,Contingent liabilities exceed 50% of net worth.,large_contingent_liabilities,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,207
Thermax Limited,L29299PN1980PLC022787,Engineering / Manufacturing,non_defaulter,2016,0.33021152216434657,33.02,Medium,0.3600471901824629,36.0,Medium,0.029835668018116324,agree,1,0,monitor,30.33,41.03,58.33,0.0,Revenue trend over the available years is negative.,declining_revenue_trend,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,210
Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,non_defaulter,2016,0.3301288405142029,33.01,Medium,0.34119858944327547,34.12,Medium,0.011069748929072587,agree,0,0,monitor,30.0,33.33,50.0,0.0,,,ML probability 0.330 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,211
Timken India Limited,L29130KA1996PLC048230,Engineering / Manufacturing,non_defaulter,2017,0.3299948908317465,33.0,Medium,0.38591543817129026,38.59,Medium,0.05592054733954377,agree,1,0,monitor,29.0,38.46,40.0,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,214
Carborundum Universal Limited,L99999TN1954PLC000759,Engineering / Manufacturing,non_defaulter,2015,0.3299118146805894,32.99,Medium,0.3993735572339224,39.94,Medium,0.06946174255333304,agree,0,0,monitor,28.0,35.9,40.0,0.0,,,ML probability 0.330 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,217
Siemens Limited,L28920MH1957PLC010839,Engineering / Manufacturing,non_defaulter,2016,0.3298970501838458,32.99,Medium,0.31111272265074813,31.11,Medium,0.018784327533097667,agree,1,0,monitor,27.33,30.77,50.0,0.0,Operating cash flow trend over the available years is negative.,declining_cash_flow_trend,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,219
Trident Limited,L17119PB1990PLC010365,Textiles,non_defaulter,2017,0.3295896741278787,32.96,Medium,0.31693159524785935,31.69,Medium,0.012658078880019352,agree,1,0,monitor,25.67,18.52,33.33,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.330 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,224
Tata Elxsi Limited,L85110KA1989PLC009968,IT / Services,non_defaulter,2016,0.3294919937368012,32.95,Medium,0.31086624351735453,31.09,Medium,0.01862575021944668,agree,0,0,monitor,24.0,100.0,100.0,0.0,,,ML probability 0.329 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,229
Tata Elxsi Limited,L85110KA1989PLC009968,IT / Services,non_defaulter,2017,0.32942845796052644,32.94,Medium,0.3117881400180855,31.18,Medium,0.01764031794244092,agree,0,0,monitor,23.0,83.33,100.0,0.0,,,ML probability 0.329 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,232
Marico Limited,L15140MH1988PLC049208,FMCG / Foods,non_defaulter,2016,0.3292750144740472,32.93,Medium,0.3101566167065981,31.02,Medium,0.019118397767449113,agree,1,0,monitor,22.33,88.89,100.0,0.0,Operating cash flow trend over the available years is negative.,declining_cash_flow_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,234
Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,non_defaulter,2018,0.3292644970735183,32.93,Medium,0.321363921320601,32.14,Medium,0.007900575752917305,agree,1,0,monitor,22.0,33.33,50.0,0.0,Operating cash flow trend over the available years is negative.,declining_cash_flow_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,235
Marico Limited,L15140MH1988PLC049208,FMCG / Foods,non_defaulter,2017,0.32922810911151923,32.92,Medium,0.3099314355119426,30.99,Medium,0.019296673599576653,agree,1,0,monitor,21.67,83.33,83.33,0.0,Operating cash flow trend over the available years is negative.,declining_cash_flow_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,236
Marico Limited,L15140MH1988PLC049208,FMCG / Foods,non_defaulter,2018,0.3291936272093258,32.92,Medium,0.3104029697380523,31.04,Medium,0.01879065747127351,agree,1,0,monitor,20.67,77.78,83.33,0.0,Operating cash flow trend over the available years is negative.,declining_cash_flow_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,239
Tata Elxsi Limited,L85110KA1989PLC009968,IT / Services,non_defaulter,2015,0.32918359285306975,32.92,Medium,0.3131993587263453,31.32,Medium,0.01598423412672445,agree,0,0,monitor,20.33,66.67,100.0,0.0,,,ML probability 0.329 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,240
Oil and Natural Gas Corporation Limited,L74899DL1993GOI054155,Oil & Gas,non_defaulter,2017,0.329147367557642,32.91,Medium,0.31004277188530394,31.0,Medium,0.019104595672338076,agree,1,0,monitor,19.67,100.0,100.0,0.0,Revenue trend over the available years is negative.,declining_revenue_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,242
Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,non_defaulter,2019,0.3289910889838469,32.9,Medium,0.3320854515980907,33.21,Medium,0.0030943626142438396,agree,1,0,monitor,18.0,16.67,50.0,0.0,Operating cash flow trend over the available years is negative.,declining_cash_flow_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,247
Grasim Industries Limited,L17124MP1947PLC000410,Textiles,non_defaulter,2016,0.3288064568439849,32.88,Medium,0.3099153698985867,30.99,Medium,0.018891086945398206,agree,0,0,monitor,16.33,11.11,14.29,0.0,,,ML probability 0.329 against threshold 0.400. No explicit rule-based red flags were triggered.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,252
Schaeffler India Limited,L29130GJ1962PLC001167,Engineering / Manufacturing,non_defaulter,2016,0.32877363308024127,32.88,Medium,0.36913216462086157,36.91,Medium,0.0403585315406203,agree,1,0,monitor,16.0,15.38,8.33,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,253
Schaeffler India Limited,L29130GJ1962PLC001167,Engineering / Manufacturing,non_defaulter,2015,0.32856248869463706,32.86,Medium,0.3503298197137651,35.03,Medium,0.021767331019128033,agree,1,0,monitor,13.67,7.69,20.0,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,260
Siemens Limited,L28920MH1957PLC010839,Engineering / Manufacturing,non_defaulter,2015,0.32851578056889036,32.85,Medium,0.3264721873728892,32.65,Medium,0.00204359319600117,agree,1,0,monitor,13.0,5.13,10.0,0.0,Operating cash flow trend over the available years is negative.,declining_cash_flow_trend,ML probability 0.329 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,262
Britannia Industries Limited,L15412WB1918PLC002964,FMCG / Foods,non_defaulter,2018,0.32838761910609704,32.84,Medium,0.30949331971119803,30.95,Medium,0.018894299394899006,agree,1,0,monitor,11.33,66.67,66.67,0.0,Borrowings trend over the available years is increasing.,rising_borrowings_trend,ML probability 0.328 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,267
